code,categories_tags,labels_tags,product_name,generic_name,quantity,product_quantity_unit,product_quantity,allergens_tags,ingredients_tags,ingredients,countries_tags,images
00003100,"[""en:farming-products"", ""en:eggs"", ""en:chicken-eggs"", ""en:boiled-eggs""]",[],"[{""lang"": ""main"", ""text"": ""Hard Boiled Eggs""}, {""lang"": ""fr"", ""text"": ""Hard Boiled Eggs""}]",[],2,,0.0,"[""en:eggs""]","[""fr:eggs"", ""en:e330"", ""fr:sodium-benzoate"", ""fr:nisin-preparation""]","[{""percent_max"":100.0,""percent_min"":100.0,""is_in_taxonomy"":0,""percent_estimate"":100.0,""vegan"":null,""id"":""fr:eggs"",""text"":""Eggs"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":[{""percent_max"":100.0,""percent_min"":25.0,""is_in_taxonomy"":0,""percent_estimate"":62.5,""vegan"":null,""id"":""fr:eggs"",""text"":""Eggs"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":50.0,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":18.75,""vegan"":""yes"",""id"":""en:e330"",""text"":""Citric Acid"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":33.333333333333336,""percent_min"":0.0,""is_in_taxonomy"":0,""percent_estimate"":9.375,""vegan"":null,""id"":""fr:sodium-benzoate"",""text"":""Sodium Benzoate"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":25.0,""percent_min"":0.0,""is_in_taxonomy"":0,""percent_estimate"":9.375,""vegan"":null,""id"":""fr:nisin-preparation"",""text"":""Nisin Preparation"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}],""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}]","[""en:france""]","[{""key"": ""3"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 100, ""w"": 85}, ""200"": null, ""400"": {""h"": 400, ""w"": 340}, ""full"": {""h"": 785, ""w"": 668}}, ""uploaded_t"": 1648570246, ""uploader"": ""kiliweb""}, {""key"": ""1"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 100, ""w"": 75}, ""200"": null, ""400"": {""h"": 400, ""w"": 300}, ""full"": {""h"": 2666, ""w"": 2000}}, ""uploaded_t"": 1415119256, ""uploader"": ""openfoodfacts-contributors""}, {""key"": ""2"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 100, ""w"": 70}, ""200"": null, ""400"": {""h"": 400, ""w"": 278}, ""full"": {""h"": 1002, ""w"": 697}}, ""uploaded_t"": 1648570244, ""uploader"": ""kiliweb""}, {""key"": ""ingredients_en"", ""imgid"": 3, ""rev"": 22, ""sizes"": {""100"": {""h"": 16, ""w"": 100}, ""200"": {""h"": 31, ""w"": 200}, ""400"": {""h"": 63, ""w"": 400}, ""full"": {""h"": 98, ""w"": 624}}, ""uploaded_t"": null, ""uploader"": null}, {""key"": ""ingredients_fr"", ""imgid"": 3, ""rev"": 20, ""sizes"": {""100"": {""h"": 19, ""w"": 100}, ""200"": {""h"": 38, ""w"": 200}, ""400"": {""h"": 76, ""w"": 400}, ""full"": {""h"": 124, ""w"": 650}}, ""uploaded_t"": null, ""uploader"": null}, {""key"": ""nutrition_fr"", ""imgid"": 3, ""rev"": 18, ""sizes"": {""100"": {""h"": 100, ""w"": 85}, ""200"": {""h"": 200, ""w"": 170}, ""400"": {""h"": 400, ""w"": 340}, ""full"": {""h"": 785, ""w"": 668}}, ""uploaded_t"": null, ""uploader"": null}, {""key"": ""front_fr"", ""imgid"": 2, ""rev"": 16, ""sizes"": {""100"": {""h"": 100, ""w"": 70}, ""200"": {""h"": 200, ""w"": 139}, ""400"": {""h"": 400, ""w"": 278}, ""full"": {""h"": 1002, ""w"": 697}}, ""uploaded_t"": null, ""uploader"": null}]"
00025584,"[""en:farming-products"", ""en:eggs"", ""en:scotch-eggs""]",,"[{""lang"": ""main"", ""text"": ""Croque jambon cr\u00e8me de parmesan""}, {""lang"": ""fr"", ""text"": ""Croque jambon cr\u00e8me de parmesan""}]",[],,,,[],,,"[""en:france""]","[{""key"": ""2"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 67, ""w"": 100}, ""200"": null, ""400"": {""h"": 270, ""w"": 400}, ""full"": {""h"": 1200, ""w"": 1779}}, ""uploaded_t"": 1520886540, ""uploader"": ""kiliweb""}, {""key"": ""nutrition_fr"", ""imgid"": 4, ""rev"": 16, ""sizes"": {""100"": {""h"": 39, ""w"": 100}, ""200"": {""h"": 79, ""w"": 200}, ""400"": {""h"": 158, ""w"": 400}, ""full"": {""h"": 331, ""w"": 840}}, ""uploaded_t"": null, ""uploader"": null}, {""key"": ""front_fr"", ""imgid"": 3, ""rev"": 14, ""sizes"": {""100"": {""h"": 82, ""w"": 100}, ""200"": {""h"": 164, ""w"": 200}, ""400"": {""h"": 328, ""w"": 400}, ""full"": {""h"": 770, ""w"": 940}}, ""uploaded_t"": null, ""uploader"": null}, {""key"": ""1"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 100, ""w"": 50}, ""200"": null, ""400"": {""h"": 400, ""w"": 199}, ""full"": {""h"": 1200, ""w"": 596}}, ""uploaded_t"": 1520886530, ""uploader"": ""kiliweb""}, {""key"": ""4"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 39, ""w"": 100}, ""200"": null, ""400"": {""h"": 158, ""w"": 400}, ""full"": {""h"": 331, ""w"": 840}}, ""uploaded_t"": 1712659311, ""uploader"": ""kiliweb""}, {""key"": ""ingredients_fr"", ""imgid"": 2, ""rev"": 17, ""sizes"": {""100"": {""h"": 100, ""w"": 67}, ""200"": {""h"": 200, ""w"": 135}, ""400"": {""h"": 400, ""w"": 270}, ""full"": {""h"": 1779, ""w"": 1200}}, ""uploaded_t"": null, ""uploader"": null}, {""key"": ""3"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 82, ""w"": 100}, ""200"": null, ""400"": {""h"": 328, ""w"": 400}, ""full"": {""h"": 770, ""w"": 940}}, ""uploaded_t"": 1712659310, ""uploader"": ""kiliweb""}]"
0011110797698,"[""en:farming-products"", ""en:eggs"", ""en:chicken-eggs"", ""en:barn-chicken-eggs"", ""en:fresh-eggs"", ""en:large-eggs""]",,"[{""lang"": ""main"", ""text"": ""Natural Grade Aa Large Brown Eggs""}, {""lang"": ""en"", ""text"": ""Natural Grade Aa Large Brown Eggs""}]",[],50 g,g,50.0,[],"[""en:large-brown-eggs""]","[{""percent_max"":100.0,""percent_min"":100.0,""is_in_taxonomy"":0,""percent_estimate"":100.0,""vegan"":null,""id"":""en:large-brown-eggs"",""text"":""LARGE BROWN EGGS"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}]","[""en:united-states""]","[{""key"": ""3"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 100, ""w"": 83}, ""200"": null, ""400"": {""h"": 400, ""w"": 333}, ""full"": {""h"": 600, ""w"": 500}}, ""uploaded_t"": 1649794716, ""uploader"": ""foodvisor""}, {""key"": ""4"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 100, ""w"": 75}, ""200"": null, ""400"": {""h"": 400, ""w"": 300}, ""full"": {""h"": 4000, ""w"": 3000}}, ""uploaded_t"": 1730566511, ""uploader"": ""mcnerneyd""}, {""key"": ""1"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 100, ""w"": 45}, ""200"": null, ""400"": {""h"": 400, ""w"": 178}, ""full"": {""h"": 1200, ""w"": 534}}, ""uploaded_t"": 1626629587, ""uploader"": ""kiliweb""}, {""key"": ""2"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 100, ""w"": 43}, ""200"": null, ""400"": {""h"": 400, ""w"": 172}, ""full"": {""h"": 1200, ""w"": 515}}, ""uploaded_t"": 1626629588, ""uploader"": ""kiliweb""}, {""key"": ""5"", ""imgid"": null, ""rev"": null, ""sizes"": {""100"": {""h"": 100, ""w"": 75}, ""200"": null, ""400"": {""h"": 400, ""w"": 300}, ""full"": {""h"": 4000, ""w"": 3000}}, ""uploaded_t"": 1730566573, ""uploader"": ""mcnerneyd""}, {""key"": ""nutrition_en"", ""imgid"": 2, ""rev"": 21, ""sizes"": {""100"": {""h"": 43, ""w"": 100}, ""200"": {""h"": 86, ""w"": 200}, ""400"": {""h"": 172, ""w"": 400}, ""full"": {""h"": 515, ""w"": 1200}}, ""uploaded_t"": null, ""uploader"": null}, {""key"": ""ingredients_en"", ""imgid"": 4, ""rev"": 10, ""sizes"": {""100"": {""h"": 100, ""w"": 75}, ""200"": {""h"": 200, ""w"": 150}, ""400"": {""h"": 400, ""w"": 300}, ""full"": {""h"": 4000, ""w"": 3000}}, ""uploaded_t"": null, ""uploader"": null}, {""key"": ""front_en"", ""imgid"": 1, ""rev"": 22, ""sizes"": {""100"": {""h"": 45, ""w"": 100}, ""200"": {""h"": 89, ""w"": 200}, ""400"": {""h"": 178, ""w"": 400}, ""full"": {""h"": 534, ""w"": 1200}}, ""uploaded_t"": null, ""uploader"": null}]"
0011110806543,"[""en:farming-products"", ""en:eggs""]",,"[{""lang"": ""main"", ""text"": ""100% Egg Whites""}, {""lang"": ""en"", ""text"": ""100% Egg Whites""}]",[],,,,"[""en:eggs""]","[""en:egg-white"", ""en:egg""]","[{""percent_max"":100.0,""percent_min"":100.0,""is_in_taxonomy"":1,""percent_estimate"":100.0,""vegan"":""no"",""id"":""en:egg-white"",""text"":""egg whites"",""vegetarian"":""yes"",""ciqual_food_code"":""22001"",""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":""egg-organic-code0"",""processing"":null,""labels"":""en:organic"",""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}]","[""en:united-states""]",[]
0011110828897,"[""en:farming-products"", ""en:eggs""]",,"[{""lang"": ""main"", ""text"": ""Kroger, break-free, real egg product""}, {""lang"": ""en"", ""text"": ""Kroger, break-free, real egg product""}]",[],,,,"[""en:eggs""]","[""en:egg-white"", ""en:egg"", ""en:contains-1-and-less-of-the-following"", ""en:e415"", ""en:salt"", ""en:onion"", ""en:vegetable"", ""en:root-vegetable"", ""en:onion-family-vegetable"", ""en:natural-flavouring"", ""en:flavouring"", ""en:colour"", ""en:vitamins"", ""en:minerals"", ""en:iron"", ""en:d-alpha-tocopheryl-acetate"", ""en:vitamin-e"", ""en:zinc-sulfate"", ""en:zinc"", ""en:calcium-pantothenate"", ""en:pantothenic-acid"", ""en:vitamin-b12"", ""en:e101"", ""en:thiamin-mononitrate"", ""en:thiamin"", ""en:pyridoxine-hydrochloride"", ""en:vitamin-b6"", ""en:folic-acid"", ""en:folate"", ""en:biotin"", ""en:cholecalciferol"", ""en:vitamin-d"", ""en:e412"", ""en:includes-beta-carotene"", ""en:e516"", ""en:ferric-orthophosphate""]","[{""percent_max"":99.0,""percent_min"":99.0,""is_in_taxonomy"":1,""percent_estimate"":99.0,""vegan"":""no"",""id"":""en:egg-white"",""text"":""Egg whites"",""vegetarian"":""yes"",""ciqual_food_code"":""22001"",""percent"":99.0,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":""egg-indoor-code3"",""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":1.0,""percent_min"":0.0,""is_in_taxonomy"":0,""percent_estimate"":0.5,""vegan"":null,""id"":""en:contains-1-and-less-of-the-following"",""text"":""contains 1% and less of the following"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":[{""percent_max"":1.0,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.5,""vegan"":""yes"",""id"":""en:e412"",""text"":""guar gum"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}],""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":1.0,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.25,""vegan"":""yes"",""id"":""en:e415"",""text"":""xanthan gum"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.49,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.125,""vegan"":""yes"",""id"":""en:salt"",""text"":""salt"",""vegetarian"":""yes"",""ciqual_food_code"":""11058"",""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.3333333333333333,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.0625,""vegan"":""yes"",""id"":""en:onion"",""text"":""onion"",""vegetarian"":""yes"",""ciqual_food_code"":""20034"",""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":""onion-non-eu"",""processing"":""en:powder"",""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.3333333333333333,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.03125,""vegan"":""maybe"",""id"":""en:natural-flavouring"",""text"":""natural flavor"",""vegetarian"":""maybe"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.015625,""vegan"":null,""id"":""en:colour"",""text"":""and color"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":[{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":0,""percent_estimate"":0.015625,""vegan"":null,""id"":""en:includes-beta-carotene"",""text"":""includes beta carotene"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}],""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.0078125,""vegan"":""yes"",""id"":""en:vitamins"",""text"":""vitamins"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.00390625,""vegan"":null,""id"":""en:minerals"",""text"":""minerals"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":[{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.00390625,""vegan"":""yes"",""id"":""en:e516"",""text"":""calcium sulfate"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}],""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.001953125,""vegan"":null,""id"":""en:iron"",""text"":""iron"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":[{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.001953125,""vegan"":""yes"",""id"":""en:ferric-orthophosphate"",""text"":""ferric orthophosphate"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}],""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.0009765625,""vegan"":null,""id"":""en:d-alpha-tocopheryl-acetate"",""text"":""alpha tocopherol acetate"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":[{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.0009765625,""vegan"":null,""id"":""en:vitamin-e"",""text"":""vitamin e"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}],""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.2,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.00048828125,""vegan"":null,""id"":""en:zinc-sulfate"",""text"":""zinc sulfate"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.000244140625,""vegan"":""yes"",""id"":""en:calcium-pantothenate"",""text"":""calcium pantothenate"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.0001220703125,""vegan"":""yes"",""id"":""en:vitamins"",""text"":""vitamins"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.00006103515625,""vegan"":null,""id"":""en:vitamin-b12"",""text"":""vitamin b12"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.000030517578125,""vegan"":""maybe"",""id"":""en:e101"",""text"":""riboflavin"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":[{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.000030517578125,""vegan"":""maybe"",""id"":""en:e101"",""text"":""vitamin b2"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}],""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.0000152587890625,""vegan"":""maybe"",""id"":""en:thiamin-mononitrate"",""text"":""thiamine mononitrate"",""vegetarian"":""maybe"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":[{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":0.0000152587890625,""vegan"":null,""id"":""en:thiamin"",""text"":""vitamin b1"",""vegetarian"":null,""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}],""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":7.62939453125e-6,""vegan"":""yes"",""id"":""en:pyridoxine-hydrochloride"",""text"":""pyridoxine hydrochloride"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":[{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":7.62939453125e-6,""vegan"":""yes"",""id"":""en:vitamin-b6"",""text"":""vitamin b6"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}],""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":3.814697265625e-6,""vegan"":""yes"",""id"":""en:folic-acid"",""text"":""folic acid"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":1.9073486328125e-6,""vegan"":""yes"",""id"":""en:biotin"",""text"":""biotin"",""vegetarian"":""yes"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null},{""percent_max"":0.09090909090909091,""percent_min"":0.0,""is_in_taxonomy"":1,""percent_estimate"":1.9073486328125e-6,""vegan"":""maybe"",""id"":""en:cholecalciferol"",""text"":""vitamin d3"",""vegetarian"":""maybe"",""ciqual_food_code"":null,""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":null,""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}]","[""en:united-states""]",[]
0011110846037,"[""en:farming-products"", ""en:eggs""]",,"[{""lang"": ""main"", ""text"": ""100% Liquid Egg Whites""}, {""lang"": ""en"", ""text"": ""100% Liquid Egg Whites""}]",[],,,,"[""en:eggs""]","[""en:liquid-egg-white"", ""en:egg"", ""en:egg-white""]","[{""percent_max"":100.0,""percent_min"":100.0,""is_in_taxonomy"":1,""percent_estimate"":100.0,""vegan"":""no"",""id"":""en:liquid-egg-white"",""text"":""liquid egg whites"",""vegetarian"":""yes"",""ciqual_food_code"":""22001"",""percent"":100.0,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":""egg-indoor-code3"",""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}]","[""en:united-states""]",[]
0011110859747,"[""en:farming-products"", ""en:eggs"", ""en:chicken-eggs"", ""en:barn-chicken-eggs"", ""en:fresh-eggs"", ""en:large-eggs""]",,"[{""lang"": ""main"", ""text"": ""Cage Free Large Brown Eggs""}, {""lang"": ""en"", ""text"": ""Cage Free Large Brown Eggs""}]",[],50 g,g,50.0,"[""en:eggs""]","[""en:egg""]","[{""percent_max"":100.0,""percent_min"":100.0,""is_in_taxonomy"":1,""percent_estimate"":100.0,""vegan"":""no"",""id"":""en:egg"",""text"":""EGGS"",""vegetarian"":""yes"",""ciqual_food_code"":""22000"",""percent"":null,""from_palm_oil"":null,""ingredients"":null,""ecobalyse_code"":""egg-indoor-code3"",""processing"":null,""labels"":null,""origins"":null,""ecobalyse_proxy_code"":null,""quantity"":null,""quantity_g"":null,""ciqual_proxy_food_code"":null}]","[""en:united-states""]",[]
